date,avg_load
8/1/2006,10012.70104
8/2/2006,10308.32896
8/3/2006,10116.29229
8/4/2006,10517.96542
8/5/2006,9500.3825
8/6/2006,8991.236042
8/7/2006,9901.411875
8/8/2006,10079.90521
8/9/2006,10139.87229
8/10/2006,10021.78646
8/11/2006,9863.36625
8/12/2006,9068.141042
8/13/2006,8615.448542
8/14/2006,9531.853958
8/15/2006,9772.509167
8/16/2006,9591.17875
8/17/2006,9389.37125
8/18/2006,9193.266042
8/19/2006,8700.5075
8/20/2006,8514.169167
8/21/2006,9401.562917
8/22/2006,9373.07375
8/23/2006,9227.422083
8/24/2006,9369.481667
8/25/2006,9255.205417
8/26/2006,8689.962083
8/27/2006,8259.958125
8/28/2006,9259.312292
8/29/2006,9478.847292
8/30/2006,9242.835208
8/31/2006,9112.079375
9/1/2006,8919.401875
9/2/2006,8113.91375
9/3/2006,7690.18125
9/4/2006,8638.577708
9/5/2006,8899.284375
9/6/2006,9060.721667
9/7/2006,9497.886458
9/8/2006,9224.383125
9/9/2006,9008.88
9/10/2006,8836.6975
9/11/2006,9525.020417
9/12/2006,9472.484375
9/13/2006,9034.287292
9/14/2006,9002.537917
9/15/2006,8780.935208
9/16/2006,8122.765417
9/17/2006,7769.718125
9/18/2006,8644.948958
9/19/2006,8820.545833
9/20/2006,8753.0375
9/21/2006,8730.251667
9/22/2006,8742.890833
9/23/2006,8051.810208
9/24/2006,7822.725208
9/25/2006,8546.381875
9/26/2006,8797.061875
9/27/2006,8752.369375
9/28/2006,8673.711875
9/29/2006,8587.792292
9/30/2006,7867.262292
10/1/2006,7495.467292
10/2/2006,7605.642708
10/3/2006,8406.274792
10/4/2006,8457.106875
10/5/2006,8650.355417
10/6/2006,8492.526875
10/7/2006,7917.9575
10/8/2006,7568.746042
10/9/2006,8409.641875
10/10/2006,8616.013958
10/11/2006,8595.525833
10/12/2006,8843.028125
10/13/2006,9286.624375
10/14/2006,8812.805208
10/15/2006,7714.931042
10/16/2006,8506.346667
10/17/2006,8732.290625
10/18/2006,8885.092917
10/19/2006,8973.13125
10/20/2006,8855.668542
10/21/2006,8088.5175
10/22/2006,7749.368958
10/23/2006,8536.193542
10/24/2006,8695.802917
10/25/2006,8649.712292
10/26/2006,8625.811667
10/27/2006,8699.627708
10/28/2006,7883.694375
10/29/2006,7626.802708
10/30/2006,8545.201875
10/31/2006,8789.153958
11/1/2006,8783.033125
11/2/2006,8933.48125
11/3/2006,8693.066458
11/4/2006,7919.980208
11/5/2006,7673.231875
11/6/2006,8551.358542
11/7/2006,8563.978333
11/8/2006,8578.689375
11/9/2006,8678.491042
11/10/2006,8596.772292
11/11/2006,8086.861875
11/12/2006,7901.439583
11/13/2006,8769.828125
11/14/2006,8640.055208
11/15/2006,8643.486875
11/16/2006,8720.968333
11/17/2006,8538.630833
11/18/2006,7914.772708
11/19/2006,7755.771667
11/20/2006,9156.443542
11/21/2006,9812.782708
11/22/2006,9738.847917
11/23/2006,9183.51625
11/24/2006,8949.426667
11/25/2006,8721.177292
11/26/2006,7941.747083
11/27/2006,8866.64125
11/28/2006,9897.47125
11/29/2006,9141.631042
11/30/2006,8719.098542
12/1/2006,9744.501458
12/2/2006,8273.061875
12/3/2006,7605.615833
12/4/2006,8554.018542
12/5/2006,8873.414167
12/6/2006,9085.124792
12/7/2006,9195.063958
12/8/2006,9143.140625
12/9/2006,8395.195417
12/10/2006,8205.644792
12/11/2006,9685.448333
12/12/2006,8723.680625
12/13/2006,8820.2425
12/14/2006,9748.876667
12/15/2006,8853.769792
12/16/2006,7938.126667
12/17/2006,7607.390833
12/18/2006,8829.249792
12/19/2006,8964.679167
12/20/2006,8785.142708
12/21/2006,8934.155
12/22/2006,8887.665417
12/23/2006,8128.824792
12/24/2006,7524.4575
12/25/2006,6698.577292
12/26/2006,6732.539375
12/27/2006,7641.717292
12/28/2006,7953.568958
12/29/2006,7923.782708
12/30/2006,7546.70375
12/31/2006,7302.715
8/1/2007,9542.219375
8/2/2007,9348.908333
8/3/2007,9819.104583
8/4/2007,9502.29125
8/5/2007,9048.246875
8/6/2007,9804.455625
8/7/2007,9955.696458
8/8/2007,9701.028542
8/9/2007,9490.650208
8/10/2007,9229.545833
8/11/2007,8371.312083
8/12/2007,8058.533333
8/13/2007,9354.9425
8/14/2007,9962.747292
8/15/2007,9818.02125
8/16/2007,9927.908333
8/17/2007,9432.915417
8/18/2007,8948.2425
8/19/2007,9141.519583
8/20/2007,10044.55188
8/21/2007,9933.221667
8/22/2007,9944.371667
8/23/2007,9885.105
8/24/2007,9642.877708
8/25/2007,8699.673542
8/26/2007,8238.628958
8/27/2007,8989.182083
8/28/2007,8999.199375
8/29/2007,8887.854167
8/30/2007,8960.122083
8/31/2007,8818.038125
9/1/2007,8223.942083
9/2/2007,7883.29625
9/3/2007,8852.232917
9/4/2007,9409.711667
9/5/2007,9534.986458
9/6/2007,9486.525625
9/7/2007,8939.502917
9/8/2007,8601.057917
9/9/2007,8321.98
9/10/2007,9037.422917
9/11/2007,9028.919792
9/12/2007,8909.836667
9/13/2007,8924.698125
9/14/2007,8815.305625
9/15/2007,8162.083333
9/16/2007,7899.118125
9/17/2007,8859.398958
9/18/2007,8972.240208
9/19/2007,8854.086667
9/20/2007,9009.328333
9/21/2007,8885.175
9/22/2007,8494.929792
9/23/2007,8075.103958
9/24/2007,8737.12875
9/25/2007,8757.71875
9/26/2007,8785.454583
9/27/2007,8750.330208
9/28/2007,8682.637083
9/29/2007,7968.401458
9/30/2007,7656.03625
10/1/2007,7768.491667
10/2/2007,8684.615208
10/3/2007,9012.37875
10/4/2007,8697.777083
10/5/2007,8655.802083
10/6/2007,8033.307292
10/7/2007,7647.712292
10/8/2007,8497.728125
10/9/2007,8683.769792
10/10/2007,8615.53125
10/11/2007,8925.1625
